title,rating,year,poster_path,overview
Assalto à 13ª DP,6.2,2005,/gd1ukLaudlhjY7dSSe9Dhnuvy1p.jpg,"Noite de Ano Novo. Em um distrito policial que está prestes a ser desativado, Jake Roenick precisa organizar os policiais em plantão, que vigiam os presos do local. Até que surge a ameaça de uma gangue, que pretende invadir o distrito policial para resgatar Marion Bishop, seu líder. A possível invasão faz com que policiais e bandidos tenham que se unir para enfrentá-los."
Festim Diabólico,7.9,1948,/eKpAB6Sfv0HqxuB1zALwdn49ypS.jpg,"Dois amigos (Farley Granger e John Dall) caçadores de aventura estrangulam seu colega de classe e organizam uma festa para a família e amigos da vítima, servindo refeições em uma mesa que na verdade é um baú que guarda o cadáver dele. Quando a conversa do jantar gira em torno do assassinato perfeito, o ex-professor (James Stewart) fica cada vez mais desconfiado que seus alunos converteram suas teorias intelectuais em uma realidade brutal."
As Sufragistas,7.2,2015,/uNHonNhcFMNRvXKsiFWLouxmbFA.jpg,"No início do século XX, após décadas de manifestações pacíficas, as mulheres ainda não possuem o direito de voto no Reino Unido. Um grupo militante decide coordenar atos de insubordinação, quebrando vidraças e explodindo caixas de correio, para chamar a atenção dos políticos locais à causa. Maud Watts (Carey Mulligan), sem formação política, descobre o movimento e passa a cooperar com as novas feministas. Ela enfrenta grande pressão da polícia e dos familiares para voltar ao lar e se sujeitar à opressão masculina, mas decide que o combate pela igualdade de direitos merece alguns sacrifícios."
Milagre na Rua 34,7.4,1947,/nJVy0gA5oP7cy1mjCTws8cP9xG3.jpg,"Quando um velhinho agradável que afirma ser Papai Noel é acusado de insanidade, um jovem advogado decide defendê-lo, argumentando no tribunal que ele de fato é Papai Noel.  No desfile do Dia Ação de Graças da Loja de Departamentos Macy's, o ator que interpreta Papai Noel é flagrado por ter bebido por um homem velho bigodudo. Doris Walker, o maluco diretor de eventos especiais da loja, convence o velhinho a assumir o trabalho. O velhinho revela-se uma sensação e é rapidamente recrutado para ser o Papai Noel da saída da principal Macy's. Embora bem sucedido, Walker investiga e descobre que ele se chama Kris Kringle e que ele afirma ser o verdadeiro Papai Noel. Apesar das garantias do médico de que Kringle é inofensivo, Doris ainda tem dúvidas, especialmente porque ele tem cinicamente convencido à si mesmo e especialmente à sua filha, Susan, para rejeitar todas as noções de crença e fantasia."
Corpo em Evidência,5.0,1993,/eBneWfOBMbI7nQoKroDcF5PCivl.jpg,"Andrew Marsh (Michael Forest) é um milionário que foi encontrado morto na cama, aparentemente assassinado devido à presença de vestígios de cocaína em seu sangue. A principal suspeita é Rebecca Carlson (Madonna), sua namorada, que é bem mais nova que ele e é a principal beneficiada no testamento. Antes mesmo de ser chamada pela polícia, Rebecca resolve contratar Frank Dulaney (Willem Dafoe) como seu advogado. Ao conhecê-la melhor Frank passa a descofiar que o estilo sexual agressivo de sua cliente possa ter causado a morte de Andrew."
O Segredo de Charlie,4.8,2002,/1KkTj1WPLCkxld2IbjfOuVtI1CH.jpg,"Uma mulher retorna a Paris e encontra seu marido morto e suas contas bancárias zeradas. Um número de pessoas de caráter duvidoso aparece exigindo dinheiro. Um rosto do passado se oferece para ajudar, mas será que ela pode confiar ou ele só está jogando um jogo perigoso que pode ameaçar sua vida?"
O Presente,6.7,2015,/juVqhrqmq3APmkVZDex8vMq1KZD.jpg,"Simon e Robyn casaram há pouco tempo e estão muito felizes até o dia em que ele reencontra Gordo, um colega de escola. Um segredo do passado dos dois vem à tona e Robyn se sente cada vez mais insegura perto do companheiro."
A Pequena Loja dos Horrores,6.9,1986,/yYBBEK2WzkLtwGyZlvMAmy8vokG.jpg,"Seymour Krelborn é um órfão que trabalha na floricultura do Sr. Mushnik. Ele passa seu tempo sendo explorado pelo patrão e sonhando acordado com Audrey, uma colega de trabalho. Um dia, após um eclipse solar, Seymour encontra uma planta estranha. Ele a compra e passa a chamá-la de Audrey II. Ao cuidar dela, ele acidentalmente corta o dedo e percebe que Audrey II tem um grande apetite por sangue. Com o tempo, a planta cresce cada vez mais, forçando Seymour a encontrar pessoas que possam servir de alimento para ela."
"Catarina, a Menina Chamada Passarinha",6.1,2022,/wMRLFYzhdWIOguLaPTwm2afiPMj.jpg,"Lady Catarina (a Passarinha), como toda jovem heroína, é espirituosa, esperta e aventureira, pronta para acabar com todo pretendente que surgir em seu caminho. Com a família desesperada para casá-la, a imaginação, a rebeldia e a independência da Passarinha a colocam em rota de colisão com seus pais. As relações são postas à prova quando o pretendente mais repugnante chega para pedir sua mão."
Dhoom:3,6.0,2013,/pBIfUu87XeS3NHjt0XBQJCwD0Sg.jpg,"A franquia de ação indiana favorita do público está de volta. Agora, Jai Dixit e Ali vão ao encalço de Sahir, o enigmático palhaço ladrão que está dominando Chicago. Nessa batalha de vingança e dignidade, a linha entre o bem e o mal é tênue, e esses conceitos fogem às definições convencionais. Prepare-se para assistir a um espetáculo eletrizante."
"Howard, o Super-Herói",5.4,1986,/o471Swsc93IFUcixFRlhajNMl18.jpg,"Howard é um simpático pato de temperamento sarcástico que chega à Terra por meio de um estranho experimento científico. Além de estar em um planeta desconhecido, terá de enfrentar outra criatura alienígena, que pegou carona no mesmo experimento e é bem menos amigável que ele. Embora cercado de problemas, algumas pessoas tentam afastá-lo de cientistas maldosos, oferecendo ajuda para ele voltar ao seu planeta."
Batalha dos Impérios,6.4,2015,/jehJ5TlgBqfP6DkWqOjcCkMYxgd.jpg,"No ano 48 a.C., o general romano Lucius foge com seu pelotão e o herdeiro do Cônsul Romano, Publius, para escapar do imperador Tiberius que deseja tomar o trono e matar Publius. Em um forte na fronteira da Rota da Seda, o grupo conhece o huno Huo An que é responsável por proteger o local. Quando descobre que o imperador está à caminho, Huo An recruta um exército e se une aos romanos em uma épica batalha."
A Epidemia,6.3,2010,/cc6QIKKSDVWYHtSLoNKi2aqYslY.jpg,"A primavera acaba de chegar numa tranquila cidade do interior, onde a simplicidade toma conta das pessoas e suas rotinas. Mas neste ano, a estação trouxe algo além de flores. Misteriosamente, os moradores tornam-se pessoas silenciosas e extremamente agressivas!  O casal David (Timothy Olyphant) e Judy (Radha Mitchell) se vêem cercados por aqueles que um dia já foram seus vizinhos e amigos, mas agora vagam pela cidade com um único objetivo em mente: matar, destruir, aniquilar."
Loucademia de Polícia 5: Missão Miami Beach,5.2,1988,/fITAJXdFohdmhSNHcg328DeLDQg.jpg,"Os recrutas estão em Miami para uma convenção de academias, na qual o comandante Lassard, que se aposentou recentemente, será homenageado com o título de policial da década. Acidentalmente Lassard fica de posse de jóias roubadas, o que faz com que seja sequestrado por uma quadrilha. Ao saber do ocorrido seus comandados mais uma vez se reúnem, para resgatá-lo."
Uma Prece Antes do Amanhecer,6.7,2018,/pS7MWnE9jzKytQ101KbddnahRRZ.jpg,"Encarcerado em uma das prisões mais bárbaras e mortais do planeta, a Klong Prem, na Tailândia, Billy Moore (Joe Cole) está buscando meios para se manter vivo e passar por todos aqueles pesadelos. Sendo assim, para sobreviver, decide adentrar no mundo do Muay Thai, sem nem imaginar que iniciar esta arte marcial viria a transformar sua vida para sempre."
Os Amores de Anne,8.1,1985,/z1owlDzKO3DQpFKNFBnuQlPF891.jpg,"Na virada do século na Ilha Príncipe Edward, Matthew Cuthbert e sua irmã Marilla decidem adotar um menino órfão como ajuda para sua fazenda. Mas eles tomam um susto inesperado quando, por um erro, chega uma garota: Anne Shirley. Anne é uma sonhadora com um ponto de vista incomum, longe do jeito pragmático de Marilla, que acaba concordando em manter a Anne. Na TV passou em 2 episódios. (e Livre - Estimado Livre)"
Ben 10: O Segredo do Omnitrix,7.3,2007,/vPND6Qff1KVYAtjaQuZtij8wtAj.jpg,"Depois de uma batalha contra o Dr. Animal, o Omnitrix dá sinais de que irá se autodestruir. Tetrax, Ben e sua prima Gwen devem agora encontrar Azmuth, o criador do Omnitrix, para impedir que ele se autodestrua e acabe levando consigo todo o universo."
Assédio Sexual,6.3,1994,/ppK7T5J03dBOZjkwPpZcazdrtmo.jpg,"Tom Sanders (Michael Douglas), um executivo, espera ser promovido mas quem acaba ocupando o cargoé Meredith Johnson (Demi Moore), com quem ele teve no passado um envolvimento. Meredith rapidamente tenta forçá-lo a ter relações sexuais e, em virtude da recusa dele, ela ameaça destruí-lo na empresa."
Os Underdoggs,7.1,2024,/4Eg4fntbZ6xOngbXta0irzqGM5N.jpg,"Snoop Dogg interpreta Jaycen ""Two Js"" Jennings, um aposentado jogador de futebol americano profissional que vê seu status de grande astro decair até chegar na pior fase de sua vida."
Plano B,6.1,2010,/5oYVyLDfdIVoXhDHgo6WBwU9KMw.jpg,"Zoe está cansada de aguardar pelo homem certo. Decidida a ser mãe de qualquer maneira, ela elabora um plano, marca uma consulta e resolve fazer inseminação artificial. Neste mesmo dia conhece Stan, que surge como uma possibilidade real de relacionamento. Só que Zoe quer manter o relacionamento no nível da amizade, ao mesmo tempo em que precisa esconder os primeiros sinais da gravidez. Quando enfim revela a verdade, Stan lhe diz que está disposto a encarar a situação."
Arn - O Cavaleiro Templário,6.3,2007,/gThQJrOfzeC1HQzwdEofRSyCU7p.jpg,"Baseado na triologia épica 'As Cruzadas' de Jan Guillou, lançada inclusive no Brasil. Arn Magnussson nasceu em 1150 na fazenda Arnas, em West Gothia (atual Suécia). Ele cresce em um mosteiro até se tornar um jovem educado e um qualificado guerreiro. É quando encontra Cecilia, o amor de sua vida. Mas um mundo cruel e invejoso os forçam a se separarem. Cecilia é presa em um convento e Arn é enviado para a Terra Santa, onde ferve a guerra entre cristãos e muçulmanos, e lá se torna um temido Cavaleiro Templário."
O Mistério do Relógio na Parede,6.3,2018,/nu63HA3CkIq245FphWi2zCObLVJ.jpg,"Lewis, de apenas 10 anos, acaba de perder os pais e vai morar em Michigan com o tio Jonathan Barnavelt. O que o jovem não tem ideia é que seu tio e a vizinha da casa ao lado, Sra. Zimmerman, são, na verdade, feiticeiros."
A Hora da Escuridão,5.3,2011,/a5TTCBLIgkGbejBL8YPkIS1Zf9W.jpg,"Cinco jovens estão de férias em Moscou quando a cidade é alvo dum ataque por extraterrestres, em busca de energia elétrica. Depressa outras cidades começam a ser atingidas, e os 5 amigos vão tentar sobreviver às criaturas que transformaram Moscou numa cidade quase deserta..."
Asterix e os Doze Trabalhos,7.3,1976,/qAr6KRxlXCRtkFXoLvnzEgnW9Iw.jpg,"Depois de mais uma tentativa de conquistar a vila gaulesa, alguns dos senadores romanos começam a suspeitar de que os moradores dali são, na verdade, uma espécie de deuses. César,  para manter seu trono, envia à vila uma lista com doze tarefas que só poderiam ser realizadas por seres superiores. Se os gauleses vencerem o desafio, ele admitiria sua derrota. Caso contrário, se tornariam seus escravos. A proposta é aceita. Asterix, por ser o mais esperto, e Obelix, por ser o mais forte, são escolhidos para representar a vila. Com o peso de não falhar em uma só tarefa, os dois saem para cumprir os doze trabalhos e manter a dignidade gaulesa."
Ta Ra Rum Pum,6.1,2007,/2KfeenEAF4rgGW6wX9o6ejzL53G.jpg,"Quando RV é avistado por Harry, de uma equipa de carros de corrida fracassada, tudo muda para RV e para a equipa. Tornam-se um sucesso estrondoso. O sonho fica completo quando conhece Radhika e ambos dão o nó. No entanto, sofre um acidente, perde tudo aquilo que conquistara. RV enfrenta o seu caminho, mas conseguirá recuperar a glória da sua família?"
Pepe,5.6,2024,/kp48PDp0fdsBPYLXJ6VUiYBzJfV.jpg,"Inspirada em um infame hipopótamo fugitivo, esta aventura metamórfica ganhou o Urso de Prata de Melhor Direção na Berlinale. Viajando por linhas do tempo, planos de consciência e formas de experimentação diversas, Pepe convoca espectros de violência com um estilo eclético e místico."
Horas Decisivas,6.6,2016,/8VTYz8SkU8DcBgKNprMjqPNZBgt.jpg,"Em 1952, uma grande nevasca leva uma plataforma de petróleo a se rachar, lançando 84 tripulantes ao mar. Enquanto a tempestade dificulta a sobrevivência do grupo, uma equipe de guardas costeiros tenta resgatar as vítimas."
Samurai X 3: O Fim de Uma Lenda,7.7,2014,/tqrrpQR77e6uWOsigAYjl7JBTwm.jpg,"Makoto Shishio parte em seu navio para Kyoto a fim de derrubar o governo Meiji. Para evitar que o caos retorne ao Japão, o ex-assassino que se tornou protetor do país, Kenshin Himura, decide treinar com seu antigo mestre para aprender a sua técnica final."
Em Luta Pelo Amor,7.1,1998,/y0afHL3za003973ffGfuKXpikq4.jpg,"Impedida de se casar com Marco Venier por ser de classe inferior, Veronica Franco dá o troco transformando-se em uma famosa cortesã da velha Veneza."
Camp Rock,6.4,2008,/7IXMqZnwccogptThay3togKIFWw.jpg,"Quando Mitchie consegue finalmente uma oportunidade para ir ao Camp Rock, sua vida passa por uma incrível reviravolta, e ela aprende a importância de ser verdadeira consigo mesma."
O Vingador Silencioso,7.5,1968,/7RE9ICxxIqsYjMJKvUfNG5GIFPj.jpg,"O bando de assassinos sanguinários liderado pelo perverso Loco esconde-se nas montanhas de Utah. Depois que o marido de Pauline se torna a última vítima de Loco, ela contrata um matador de aluguel, Silence, para se vingar do facínora."
O Silêncio de Melinda,7,2004,/jb8dNqSM2Cwpf5Tv6SbRv6WbXAW.jpg,"Após ser agredida numa festa, estudante recorre à polícia, mas ainda sob o impacto do trauma, não consegue relatar os fatos como realmente aconteceram. Estigmatizada na escola e sem o apoio da família, a jovem mergulha num mundo de silêncio e dor."
Sangue no Gelo,6.3,2013,/r4vU0m1u0qA13w80SCz18XPQIhW.jpg,"O detetive Jack Halcombe está investigando os crimes de Robert Hansen, um assassino em série que, há 13 anos, tem espalhado terror pelas ruas da cidade de Anchorage, no Alasca. Ele já sequestrou mais de 20 mulheres e as deixou na mata, só pelo prazer doentio de caçá-las. Cindy Paulson, uma jovem de 17 anos, consegue escapar das garras de Hansen e resolve ajudar o detetive Halcombe a prender o assassino."
"Eu Te Amo, Cara",6.6,2009,/gKoW5pIWhJvfqWynoG7O0QabhtC.jpg,"Peter Klaven (Paul Rudd) é noivo de Zooey (Rashida Jones), a mulher dos seus sonhos. Ao organizar a cerimônia de casamento ele percebe que não tem qualquer amigo mais íntimo o qual possa convidar para ser seu padrinho. Decidido a resolver a situação, ele passa a encontrar vários homens na tentativa de ter uma verdadeira amizade. É assim que conhece Sydney Fife (Jason Segel), com quem se identifica. Eles cada vez se tornam mais amigos, até que esta situação coloca em risco o próprio noivado de Peter."
O Senhor do Caos,5.9,2023,/7UzrLLNAAU1JdBJdrqtC0CuSc8E.jpg,"Rebecca Holland assume o comando da igreja de um pequeno vilarejo inglês e, durante um festejo local, sua filha desaparece. Enquanto os moradores e a polícia se unem para encontrar a menina, segredos sombrios do vilarejo emergem e Rebecca é obrigada a decidir o quanto está disposta a sacrificar para salvar a filha do mal."
A Menina e o Ovo de Anjo,7.8,1985,/gkSGsds1CULWjuMmBLbatqWIVk.jpg,"Num mundo pós-apocalíptico, estranho e estéril, uma menina passa seus dias vagando pelas sombras, coletando água em frascos e protegendo um grande ovo. Um homem, carregando uma espécie de arma em forma de cruz, cruza seu caminho e fica curioso em relação ao ovo. Ambos começam a viajar juntos."
Amor Sem Fim,6.9,2014,/slvVVYVxiKQ5rVKPIrFczozdomF.jpg,"Jade Butterfield (Gabriella Wilde) é uma jovem superprotegida pelos pais, que aparenta ter um futuro brilhante pela frente. Só que ela se apaixona perdidamente por David Elliott (Alex Pettyfer), um jovem mais humilde que tem um passado conturbado. O relacionamento não é aprovado pelo pai de Jade, Hugh (Bruce Greenwood), que recomenda cautela à filha. Ainda assim, ela se entrega de corpo e alma à paixão por David."
A Vida em Preto e Branco,7.3,1998,/2HacTvkLUSwW7VAiElr8fr9pSsv.jpg,"Nos anos 90 David (Tobey Maguire) é um jovem solitário, que não é feliz com sua vida e foge da realidade assistindo ""Pleasantville"", um seriado em preto e branco dos anos 50 onde tudo é agradável. Mas tudo muda bruscamente quando Jennifer (Reese Whisterpoon), sua irmã, que sexualmente muito mais ativa que David, briga com ele pela posse de um estranho controle remoto, que apareceu através de um igualmente estranho técnico de televisão (Don Knotts), que chegou repentinamente logo após eles terem quebrado o antigo controle. Durante a briga eles apertam o novo controle e são magicamente transportados para dentro da fictícia ""Pleasantville"" e lá se tornam Bud e Mary-Sue Parker, dois personagens da série."
Judas e o Messias Negro,7.3,2021,/oA4Hsn1G0sBI8U61BpX05GsrrfF.jpg,"A história de Fred Hampton, um dos líderes do Partido dos Panteras Negras, que foi assassinado em 1969 sob as ordens do FBI, que coagiu um pequeno criminoso chamado William O'Neal para ajudá-los a silenciar Hampton, a pedido do agente do FBI Mitchell e J. Edgar Hoover."
"Oh, Canadá",6.1,2024,/avjfB65bKPwI1UgUQgOCBPf659O.jpg,"Leonard Fife, um dos sessenta mil fugitivos e desertores que fugiram para o Canadá para não servir no Vietnã, compartilha todos os seus segredos para desmitificar sua vida mitificada."
O Jogo da Garrafa,4.9,2024,/n1lf2grrVfu7cRPrIvQr3FH0dC5.jpg,"Amigos resolvem testar o jogo da garrafa numa casa marcada por um massacre, libertam um espírito maligno e começam a morrer. Os sobreviventes se unem para desvendar os segredos da casa e deter a carnificina."
O Homem Invisível,7.5,1933,/4nF0FTbpcCR7WX5y2wmXbeIVbkt.jpg,"Um estranho chega em uma pequena localidade com o objetivo de terminar suas pesquisas científicas. Seu nome é Jack Griffin (Claude Rains), que criou uma fórmula que o permitiu tornar-se invisível. Porém, enquanto busca o antídoto, os problemas começam a acontecer quando as pessoas da localidade descobrem sua natureza e forçam sua fuga. Enlouquecido e com a cabeça cheia de planos destrutivos, Jack torna-se uma grande ameaça e põe toda a polícia em seu encalço."
Nosso Amigo Extraordinário,7.2,2023,/f4448n6w3nxORg5LQstZpwFVao1.jpg,"Milton vive uma vida tranquila e rotineira em uma pequena cidade no oeste da Pensilvânia, mas tem seu dia virado de cabeça para baixo quando um OVNI e seu passageiro extraterrestre fazem um pouso forçado em seu quintal."
Barbie Butterfly e a Princesa Fairy,6.9,2013,/4KqzZZLf9sWPJiAFlRCH8kNEUky.jpg,"Butterfly e sua mascote Zee retornam em Barbie Butterfly e a Princesa Fairy. Nesta mágica aventura, Butterfly se torna a embaixadora real de Flutterfield e é enviada para promover a paz entre o seu país e Shimmervale, o país das Fadas de Cristal. Embora no início não cause uma boa impressão no rei de Shimmervale, Butterfly logo faz amizade com sua filha, a Princesa Caterina. Porém, um mal-entendido faz com que ela seja expulsa da terra das Fadas de Cristal. Quando estão prestes a retornar a Flutterfield, Butterfly e Zee encontram uma fada má a caminho para destruir Shimmervale. Ela volta imediatamente e ajuda a Princesa Caterina a salvar seu reino. Juntas, as duas garotas provam que a melhor forma de conseguir um amigo é sendo um verdadeiro amigo."
Pokémon 6: Jirachi - Realizador de Desejos,6.6,2003,/fIULywQnT4pAJxAhJFNo9yaYRBq.jpg,"Ash e seus amigos continuam viajando por Hoenn quando decidem fazer uma pausa em um festival comemorativoa uma famosa estrela milenar. No festival eles conhecem o mago \""Grande Mordomo\"" e sua assistente Daiane,que presenteiam Max com uma espécie de cristal roxo, onde dentro dele está o lendário Pokémon Jirachi, capaz de atender desejos."
Sentidos do Amor,6.9,2011,/kOWO8CMDTnQy8qmFhCVMJ0aBgjg.jpg,"Quando Susan, uma epidemiologista, se recupera de um caso malsucedido, ela encontra um paciente peculiar: um caminhoneiro que perdeu seu olfato. Ela logo descobre que centenas de pessoas no mundo todo começam a ter sintomas estranhos, inclusive um chef de cozinha por quem ela se apaixona."
Lutar ou Morrer,7.5,1994,/fgn7eFNxaE05jYIaFWoNaLZyfBn.jpg,"Chen Zhen, um estudante de engenharia chinês em Kyoto, enfrenta os insultos e abusos de seus colegas japoneses por seu amor local, Mitsuko Yamada, filha do diretor. Ele retorna em 1937 para sua terra natal, Shangai, sob o protetorado japonês - na verdade, ocupação militar - depois de ler sobre a morte de seu mestre de kung-fu Hou Ting-An em uma luta contra o campeão japonês Ryuichi Akutagawa."
Transformers: O Lado Oculto da Lua,6.2,2011,/2ClU228vymaJqDRr4ViXQXjwYse.jpg,"Sam Witwicky e sua nova namorada, Carly, entram na briga quando os Decepticons renovam sua guerra contra os Autobots. Optimus Prime acredita que ressuscitar o antigo Transformer Sentinel Prime, ex-líder dos Autobots, pode levar à vitória. Essa decisão tem consequências devastadoras e a guerra parece pender a favor dos Decepticons, causando um conflito épico em Chicago."
Um Perigoso Adeus,7.4,1973,/7Rj2IYAgWKSbIbeMoC8FkMcXDCi.jpg,"O detetive particular Philip Marlowe ajuda um amigo a sair de uma fria, depois se envolve no assassinato de sua esposa, com um mafioso e na busca de um desaparecido. E descobre que todos eles estão interligados."
Implacável,6.8,2019,/kgbDomQPeLpgl6vB6Ehi8dYhQGQ.jpg,"Ao ser libertado temporariamente da prisão, um criminoso de rua consegue enganar os guardas e, em busca de vingança, vai atrás de sombras de seu passado, atrás de quem o transformou em um assassino sem piedade. Em uma batalha épica e sangrenta, ele busca de alguém que ele perdeu anos atrás, nas ruas de uma cidade que não perdoa."
O Amor é uma Grande Fantasia,4.1,1994,/dUtpplO9K03uYCA71Vqj9ZRkVyA.jpg,"Dois tiras de L.A. , estão prestes a espionar um mundo que nunca imaginaram nem em seus sonhos mais selvagens. Na pista de um perigoso contrabandista e sua cúmplice, vão parar no Club Eden, um paraíso tropical, onde a libido e as fantasias sexuais mais secretas são trazidas para a realidade. Sob encanto tão sensual, eles precisarão mostrar muito mais do que seus distintivos para proteger seus disfarces... Dirigido por Garry Marshall e com Paul Mercurio, Rosie O'Donnell, Dana Delany e Dan Aykroyd no elenco."
Dia dos Mortos,7,1985,/dFvzwRGgiKhjpbZIELfjiEq0Y6U.jpg,"Os mortos-vivos dominam a Terra e apenas um pequeno número de humanos consegue resistir. Os sobreviventes, entre eles soldados e cientistas, se refugiam em um abrigo militar subterrâneo, mas a situação está cada vez mais crítica. Uma das últimas esperanças pode estar nas pesquisas realizadas pelo excêntrico Doutor Logan, mas a tensão e o desespero entre os humanos crescem cada vez mais."
Pânico na Floresta 2,5.2,2007,/xENnqa3g0t8qxC9WQojuf39KPS1.jpg,"Quando Mike leva a namorada para um acampamento nas montanhas, ela desaparece misteriosamente. Procurando por conta própria, ele encontra uma pequena cabana - e entre as velas e crucifixos de um culto de degenerados, o horror vai começar."
As Tias,6.8,2024,/sxO4XgLEfmzyiDVWDqVNJZJIWyw.jpg,"Uma mãe se muda para uma antiga casa de família para passar por um tratamento rigoroso que ela espera que ajude sua filha autista a se comunicar. A terapia parece bem-sucedida quando a menina milagrosamente começa a falar. No entanto, ela logo descobre que sua filha entrou em contato com as entidades torturadas do lugar, que retornam do além para cobrar uma dívida obscura do passado."
劇場総集編ぼっち・ざ・ろっく！Re:,6.9,2024,/eO7TatOvFQbRvdKbAEjKu7Tl7M4.jpg,Filme de recapitulação da série de anime BOCCHI THE ROCK!
O Homem de Gelo,6.6,2012,/haVKLgonLjvLxriFwKPain39KL3.jpg,"O filme conta a verdadeira história de Richard Kuklinski, o notório assassino de aluguel e homem de família. Quando finalmente preso em 1986, nem sua esposa nem as filhas imaginavam qual era a sua verdadeira profissão."
A Casa Sombria,6.6,2021,/sDbo3qnxxMnC1f4RMfmUlcKNNST.jpg,"Cambaleando com a morte inesperada de seu marido, Beth é deixada sozinha na casa à beira do lago que ele construiu para ela. Logo ela começa a descobrir segredos perturbadores de seu marido recentemente falecido."
Minha Vida é um Desastre,6.6,1985,/pHmbSkpxdB7jXozrovEfacArtW0.jpg,"Após ser deixado pela namorada, que queria alguém popular, bonito e com um carro moderno, Lane Myer (John Cusack) tentar suicidar-se. Entretanto, o jovem conhece a francesa Monique (Diane Franklin), por quem se apaixona. Ele, então, decide acertar as contas com Roy (Aaron Dozier), atual namorado de sua ex, e reconquistar sua honra."
Sangue Frio,6.4,2024,/bwM2wYUoTSvCHKPLJESfHeknoWm.jpg,"Presa numa nevasca com um psicopata, Ana terá que lutar por sua vida, usando toda sua força e inteligência para escapar do criminoso, do frio e de uma estranha criatura que ronda os dois."
O Corcunda de Notre Dame,7.3,1939,/m6fsyHeqSQs4tktk9q3awgo7IzF.jpg,"Esta produção estrelada por Charles Laughton, que estava no auge de sua carreira quando personificou Quasímodo (o Corcunda), recebeu duas indicações ao Oscar, em 1939. É provavelmente, a melhor interpretação dada ao triste personagem, morador da Catedral de Notre Dame, que perambula pelos impressionantes cenários de Paris, criados especialmente para o filme, em Hollywood. Maureen O'Hara está perfeita como a linda cigana Esmeralda, pela qual Quasímodo se apaixona desesperadamente, a ponto de romper a paz da imponente e secular Catedral, aterrorizando a população."
O Silêncio,6.6,2010,/6G7HtcxE2GHzBnwzdnYkAaPjHpU.jpg,"Sinikka, uma criança de 13 anos desaparece em uma noite quente de verão. Sua bicicleta é encontrada no local exato onde uma outra garota foi morta há 23 anos. O presente dramático força os envolvidos no caso original a confrontar seu passado."
Blackout: A Batalha Final,6.5,2019,/ntKsMxLTgSrvRoZA6vezQ6dOQj2.jpg,"Quando o contato entre a maioria das cidades da Terra se perde, apenas uma pequena área cercada no leste europeu ainda tem eletricidade. Os soldados de patrulha ficam pasmos ao encontrar apenas corpos ao redor de toda área externa das cercas. Agora, eles precisam investigar a causa desse evento."
The Witcher: Lenda do Lobo,7.5,2021,/sFYEg4GIM8v29kmvOt4AsDFTdgW.jpg,"Ele escapou da pobreza para caçar monstros por dinheiro e glória, mas quando surge uma nova ameaça, Vesemir precisa enfrentar os demônios do passado."
BIHTER: A FORBIDDEN PASSION,5.2,2023,/jfn5p0uC7cuxQSLvBNSWWQ7Iz6j.jpg,"Este filme turco Original Amazon dá uma nova perspectiva do romance de Halid Ziya Uşaklıgil, “Aşk-ı Memnu” (Amor Proibido). Explora o amor mergulhando nos pensamentos da heroína. Bihter vê o casamento com Adnan, rico e mais velho, como uma chance de escapar dos rótulos sociais, mas se apaixona por Behlül, um charmoso parente de Adnan. Bither fala de paixão, infidelidade, coragem e covardia."
Alguém Especial,6.4,2019,/qmcCmG1I5z1DDWohQU28ncaRBKN.jpg,"Após o fim de um relacionamento, a jornalista musical Jenny se prepara para recomeçar — e para uma última aventura com as melhores amigas. Gina Rodriguez (Jane the Virgin) vive um fim de namoro e uma noite de loucuras com as amigas nesta comédia romântica."
O Pintassilgo,7.1,2019,/sgT7tkMkqAMQZjm0hXTfJdRjb2u.jpg,"Theodore Decker sobreviveu a um atentado terrorista em uma galeria de arte, mas perdeu sua mãe no local. Vivendo em Las Vegas, ele acaba ingressando em uma carreira perigosa e à margem da lei: a falsificação de obras."
Bud: O Cão Amigo,5.6,1997,/4awmAcJ8Ics7HUSZHHTgmYbgmk7.jpg,"Um garoto solitário faz amizade com cachorro que é um craque no basquete. Quando os dois fazem sucesso no time da escola e chamam a atenção da mídia, seu dono aparece para tomá-lo do garoto e explorar sua fama."
Por um Triz,6.3,2003,/c4FI4ROtSovWoz17RJZvJUrEDaU.jpg,"Matt Whitlock (Denzel Washington) é o honesto delegado de uma pequena cidade da Flórida, que se vê em apuros após usar dinheiro do tráfico de drogas para pagar o caro tratamento médico de sua amante, Ann Marai (Sanaa Lathan), que está doente. Porém um incêndio criminoso mata Ann e seu marido, colocando Matt como principal suspeito do crime. A responsável pela investigação do caso é Alex Diaz (Eva Mendes), ex-esposa de Matt, que passa a desconfiar cada vez mais dele a cada nova pista descoberta. Com a investigação em andamento, Matt precisa correr contra o tempo para descobrir o autor dos assassinatos, antes que ele próprio vá parar na cadeia."
